run,generation,evaluations,best_fitness
1,0,2000,73352
1,1,4000,76105
1,2,6000,78018
1,3,8000,79004
1,4,10000,80720
1,5,12000,81260
1,6,14000,81771
1,7,16000,82563
1,8,18000,82818
1,9,20000,83163
1,10,22000,83557
1,11,24000,83798
1,12,26000,84326
1,13,28000,84407
1,14,30000,84640
1,15,32000,84987
1,16,34000,85177
1,17,36000,85431
1,18,38000,85532
1,19,40000,85720
1,20,42000,85837
1,21,44000,85960
1,22,46000,86090
1,23,48000,86165
1,24,50000,86295
1,25,52000,86545
1,26,54000,86604
1,27,56000,86715
1,28,58000,86813
1,29,60000,86885
1,30,62000,86991
1,31,64000,87029
1,32,66000,87072
1,33,68000,87173
1,34,70000,87185
1,35,72000,87326
1,36,74000,87337
1,37,76000,87389
1,38,78000,87424
1,39,80000,87499
1,40,82000,87520
1,41,84000,87594
1,42,86000,87640
1,43,88000,87731
1,44,90000,87766
1,45,92000,87806
1,46,94000,87834
1,47,96000,87861
1,48,98000,87882
1,49,100000,87900
1,50,102000,87944
1,51,104000,87944
1,52,106000,87990
1,53,108000,88013
1,54,110000,88023
1,55,112000,88074
1,56,114000,88086
1,57,116000,88115
1,58,118000,88139
1,59,120000,88167
1,60,122000,88195
1,61,124000,88202
1,62,126000,88215
1,63,128000,88234
1,64,130000,88234
1,65,132000,88238
1,66,134000,88250
1,67,136000,88256
1,68,138000,88264
1,69,140000,88267
1,70,142000,88274
1,71,144000,88295
1,72,146000,88298
1,73,148000,88304
1,74,150000,88318
1,75,152000,88335
1,76,154000,88336
1,77,156000,88352
1,78,158000,88361
1,79,160000,88376
1,80,162000,88384
1,81,164000,88384
1,82,166000,88384
1,83,168000,88386
1,84,170000,88386
1,85,172000,88386
1,86,174000,88386
1,87,176000,88387
1,88,178000,88402
1,89,180000,88403
1,90,182000,88403
1,91,184000,88410
1,92,186000,88411
1,93,188000,88412
1,94,190000,88417
1,95,192000,88417
1,96,194000,88418
1,97,196000,88428
1,98,198000,88428
1,99,200000,88428
2,0,2000,73922
2,1,4000,76950
2,2,6000,78084
2,3,8000,79535
2,4,10000,80178
2,5,12000,81501
2,6,14000,82006
2,7,16000,82700
2,8,18000,83356
2,9,20000,83606
2,10,22000,83958
2,11,24000,84112
2,12,26000,84570
2,13,28000,84864
2,14,30000,84992
2,15,32000,85389
2,16,34000,85413
2,17,36000,85711
2,18,38000,85901
2,19,40000,86469
2,20,42000,86485
2,21,44000,86581
2,22,46000,86599
2,23,48000,86701
2,24,50000,86863
2,25,52000,86888
2,26,54000,86931
2,27,56000,87032
2,28,58000,87052
2,29,60000,87082
2,30,62000,87139
2,31,64000,87214
2,32,66000,87247
2,33,68000,87346
2,34,70000,87436
2,35,72000,87540
2,36,74000,87634
2,37,76000,87653
2,38,78000,87659
2,39,80000,87724
2,40,82000,87724
2,41,84000,87771
2,42,86000,87804
2,43,88000,87821
2,44,90000,87844
2,45,92000,87867
2,46,94000,87912
2,47,96000,87931
2,48,98000,87947
2,49,100000,87969
2,50,102000,88022
2,51,104000,88022
2,52,106000,88033
2,53,108000,88049
2,54,110000,88076
2,55,112000,88095
2,56,114000,88135
2,57,116000,88137
2,58,118000,88169
2,59,120000,88176
2,60,122000,88176
2,61,124000,88197
2,62,126000,88214
2,63,128000,88232
2,64,130000,88261
2,65,132000,88273
2,66,134000,88279
2,67,136000,88281
2,68,138000,88294
2,69,140000,88301
2,70,142000,88319
2,71,144000,88321
2,72,146000,88339
2,73,148000,88346
2,74,150000,88359
2,75,152000,88362
2,76,154000,88362
2,77,156000,88371
2,78,158000,88385
2,79,160000,88385
2,80,162000,88401
2,81,164000,88401
2,82,166000,88409
2,83,168000,88414
2,84,170000,88428
2,85,172000,88428
2,86,174000,88428
2,87,176000,88434
2,88,178000,88439
2,89,180000,88442
2,90,182000,88447
2,91,184000,88450
2,92,186000,88459
2,93,188000,88460
2,94,190000,88469
2,95,192000,88469
2,96,194000,88472
2,97,196000,88473
2,98,198000,88476
2,99,200000,88480
3,0,2000,73269
3,1,4000,75878
3,2,6000,77697
3,3,8000,79003
3,4,10000,80593
3,5,12000,81149
3,6,14000,81709
3,7,16000,82116
3,8,18000,82976
3,9,20000,83341
3,10,22000,83757
3,11,24000,84542
3,12,26000,84885
3,13,28000,84885
3,14,30000,85590
3,15,32000,85897
3,16,34000,85933
3,17,36000,86156
3,18,38000,86200
3,19,40000,86474
3,20,42000,86474
3,21,44000,86564
3,22,46000,86797
3,23,48000,86809
3,24,50000,86841
3,25,52000,86942
3,26,54000,86976
3,27,56000,87085
3,28,58000,87178
3,29,60000,87219
3,30,62000,87358
3,31,64000,87400
3,32,66000,87520
3,33,68000,87588
3,34,70000,87605
3,35,72000,87612
3,36,74000,87644
3,37,76000,87690
3,38,78000,87716
3,39,80000,87778
3,40,82000,87810
3,41,84000,87870
3,42,86000,87885
3,43,88000,87897
3,44,90000,87923
3,45,92000,87943
3,46,94000,87959
3,47,96000,87978
3,48,98000,87986
3,49,100000,88000
3,50,102000,88027
3,51,104000,88050
3,52,106000,88072
3,53,108000,88072
3,54,110000,88098
3,55,112000,88108
3,56,114000,88122
3,57,116000,88128
3,58,118000,88142
3,59,120000,88164
3,60,122000,88171
