run,generation,evaluations,best_fitness
1,0,100,72518
1,1,200,72518
1,2,300,72518
1,3,400,73430
1,4,500,73430
1,5,600,73430
1,6,700,73430
1,7,800,73430
1,8,900,73430
1,9,1000,73430
1,10,1100,73430
1,11,1200,73430
1,12,1300,73430
1,13,1400,73430
1,14,1500,73430
1,15,1600,73430
1,16,1700,73430
1,17,1800,73430
1,18,1900,73430
1,19,2000,73430
1,20,2100,73430
1,21,2200,73430
1,22,2300,73430
1,23,2400,73430
1,24,2500,73430
1,25,2600,73430
1,26,2700,73430
1,27,2800,73430
1,28,2900,73430
1,29,3000,73430
1,30,3100,73430
1,31,3200,73430
1,32,3300,73430
1,33,3400,73430
1,34,3500,73430
1,35,3600,73430
1,36,3700,73430
1,37,3800,73430
1,38,3900,73430
1,39,4000,73430
1,40,4100,73430
1,41,4200,73430
1,42,4300,73430
1,43,4400,73430
1,44,4500,73430
1,45,4600,73430
1,46,4700,73430
1,47,4800,73430
1,48,4900,73430
1,49,5000,73430
1,50,5100,73430
1,51,5200,73430
1,52,5300,73430
1,53,5400,73430
1,54,5500,73430
1,55,5600,73430
1,56,5700,73430
1,57,5800,73430
1,58,5900,73430
1,59,6000,73430
1,60,6100,73430
1,61,6200,73430
1,62,6300,73430
1,63,6400,73430
1,64,6500,73430
1,65,6600,73430
1,66,6700,73430
1,67,6800,73430
1,68,6900,73430
1,69,7000,73430
1,70,7100,73430
1,71,7200,73430
1,72,7300,73430
1,73,7400,73430
1,74,7500,73430
1,75,7600,73430
1,76,7700,73430
1,77,7800,73430
1,78,7900,73430
1,79,8000,73430
1,80,8100,73430
1,81,8200,73430
1,82,8300,73430
1,83,8400,73430
1,84,8500,73430
1,85,8600,73430
1,86,8700,73430
1,87,8800,73430
1,88,8900,73430
1,89,9000,73430
1,90,9100,73430
1,91,9200,73430
1,92,9300,73430
1,93,9400,73430
1,94,9500,73430
1,95,9600,73430
1,96,9700,73430
1,97,9800,73430
1,98,9900,73430
1,99,10000,73430
1,100,10100,73430
1,101,10200,73430
1,102,10300,73430
1,103,10400,73430
1,104,10500,73430
1,105,10600,73430
1,106,10700,73430
1,107,10800,73430
1,108,10900,73430
1,109,11000,73430
1,110,11100,73430
1,111,11200,73430
1,112,11300,73430
1,113,11400,73430
1,114,11500,73430
1,115,11600,73430
1,116,11700,73430
1,117,11800,73430
1,118,11900,73430
1,119,12000,73430
1,120,12100,73430
1,121,12200,73430
1,122,12300,73430
1,123,12400,73430
1,124,12500,73430
1,125,12600,74772
1,126,12700,74772
1,127,12800,74772
1,128,12900,74772
1,129,13000,74772
1,130,13100,74772
1,131,13200,74772
1,132,13300,74772
1,133,13400,74772
1,134,13500,74772
1,135,13600,74772
1,136,13700,74772
1,137,13800,74772
1,138,13900,74772
1,139,14000,74772
1,140,14100,74772
1,141,14200,74772
1,142,14300,74772
1,143,14400,74772
1,144,14500,74772
1,145,14600,74772
1,146,14700,74772
1,147,14800,74772
1,148,14900,74772
1,149,15000,74772
1,150,15100,74772
1,151,15200,74772
1,152,15300,74772
1,153,15400,74772
1,154,15500,74772
1,155,15600,74772
1,156,15700,74772
1,157,15800,74772
1,158,15900,74772
1,159,16000,74772
1,160,16100,74772
1,161,16200,74772
1,162,16300,74772
1,163,16400,74772
1,164,16500,74772
1,165,16600,74772
1,166,16700,74772
1,167,16800,74772
1,168,16900,74772
1,169,17000,74772
1,170,17100,74772
1,171,17200,74772
1,172,17300,74772
1,173,17400,74772
1,174,17500,74772
1,175,17600,74772
1,176,17700,74772
1,177,17800,74772
1,178,17900,74772
1,179,18000,74772
1,180,18100,74772
1,181,18200,74772
1,182,18300,74772
1,183,18400,74772
1,184,18500,74772
1,185,18600,74772
1,186,18700,74772
1,187,18800,74772
1,188,18900,74772
1,189,19000,74772
1,190,19100,74772
1,191,19200,74772
1,192,19300,74772
1,193,19400,74772
1,194,19500,74772
1,195,19600,74772
1,196,19700,74772
1,197,19800,74772
1,198,19900,74772
1,199,20000,74772
1,200,20100,74772
1,201,20200,74772
1,202,20300,74772
1,203,20400,74772
1,204,20500,74772
1,205,20600,74772
1,206,20700,74772
1,207,20800,74772
1,208,20900,74772
1,209,21000,74772
1,210,21100,74772
1,211,21200,74772
1,212,21300,74772
1,213,21400,74772
1,214,21500,74772
1,215,21600,74772
1,216,21700,74772
1,217,21800,74772
1,218,21900,74772
1,219,22000,74772
1,220,22100,74772
1,221,22200,74772
1,222,22300,74772
1,223,22400,74772
1,224,22500,74772
1,225,22600,74772
1,226,22700,74772
1,227,22800,74772
1,228,22900,74772
1,229,23000,74772
1,230,23100,74772
1,231,23200,74772
1,232,23300,74772
1,233,23400,74772
1,234,23500,74772
1,235,23600,74772
1,236,23700,74772
1,237,23800,74772
1,238,23900,74772
1,239,24000,74772
1,240,24100,74772
1,241,24200,74772
1,242,24300,74772
1,243,24400,74772
1,244,24500,74772
1,245,24600,74772
1,246,24700,74772
1,247,24800,74772
1,248,24900,74772
1,249,25000,74772
1,250,25100,74772
1,251,25200,74772
1,252,25300,74772
1,253,25400,74772
1,254,25500,74772
1,255,25600,74772
1,256,25700,74772
1,257,25800,74772
1,258,25900,74772
1,259,26000,74772
1,260,26100,74772
1,261,26200,74772
1,262,26300,74772
1,263,26400,74772
1,264,26500,74772
1,265,26600,74772
1,266,26700,74772
1,267,26800,74772
1,268,26900,74772
1,269,27000,74772
1,270,27100,74772
1,271,27200,74772
1,272,27300,74772
1,273,27400,74772
1,274,27500,74772
1,275,27600,74772
1,276,27700,74772
1,277,27800,74772
1,278,27900,74772
1,279,28000,74772
1,280,28100,74772
1,281,28200,74772
1,282,28300,74772
1,283,28400,74772
1,284,28500,74772
1,285,28600,74772
1,286,28700,74772
1,287,28800,74772
1,288,28900,74772
1,289,29000,74772
1,290,29100,74772
1,291,29200,74772
1,292,29300,74772
1,293,29400,74772
1,294,29500,74772
1,295,29600,74772
1,296,29700,74772
1,297,29800,74772
1,298,29900,74772
1,299,30000,74772
1,300,30100,74772
1,301,30200,74772
1,302,30300,74772
1,303,30400,74772
1,304,30500,74772
1,305,30600,74772
1,306,30700,74772
1,307,30800,74772
1,308,30900,74772
1,309,31000,74772
1,310,31100,74772
1,311,31200,74772
1,312,31300,74772
1,313,31400,74772
1,314,31500,74772
1,315,31600,74772
1,316,31700,74772
1,317,31800,74772
1,318,31900,74772
1,319,32000,74772
1,320,32100,74772
1,321,32200,74772
1,322,32300,74772
1,323,32400,74772
1,324,32500,74772
1,325,32600,74772
1,326,32700,74772
1,327,32800,74772
1,328,32900,74772
1,329,33000,74772
1,330,33100,74772
1,331,33200,74772
1,332,33300,74772
1,333,33400,74772
1,334,33500,74772
1,335,33600,74772
1,336,33700,74772
1,337,33800,74772
1,338,33900,74772
1,339,34000,74772
1,340,34100,74772
1,341,34200,74772
1,342,34300,74772
1,343,34400,74772
1,344,34500,74772
1,345,34600,74772
1,346,34700,74772
1,347,34800,74772
1,348,34900,74772
1,349,35000,74772
1,350,35100,74772
1,351,35200,74772
1,352,35300,74772
1,353,35400,74772
1,354,35500,74772
1,355,35600,74772
1,356,35700,74772
1,357,35800,74772
1,358,35900,74772
1,359,36000,74772
1,360,36100,74772
1,361,36200,74772
1,362,36300,74772
1,363,36400,74772
1,364,36500,74772
1,365,36600,74772
1,366,36700,74772
1,367,36800,74772
1,368,36900,74772
1,369,37000,74772
1,370,37100,74772
1,371,37200,74772
1,372,37300,74772
1,373,37400,74772
1,374,37500,74772
1,375,37600,74772
1,376,37700,74772
1,377,37800,74772
1,378,37900,74772
1,379,38000,74772
1,380,38100,74772
1,381,38200,74772
1,382,38300,74772
1,383,38400,74772
1,384,38500,74772
1,385,38600,74772
1,386,38700,74772
1,387,38800,74772
1,388,38900,74772
1,389,39000,74772
1,390,39100,74772
1,391,39200,74772
1,392,39300,74772
1,393,39400,74772
1,394,39500,74772
1,395,39600,74772
1,396,39700,74772
1,397,39800,74772
1,398,39900,74772
1,399,40000,74772
1,400,40100,74772
1,401,40200,74772
1,402,40300,74772
1,403,40400,74772
1,404,40500,74772
1,405,40600,74772
1,406,40700,74772
1,407,40800,74772
1,408,40900,74772
1,409,41000,74772
1,410,41100,74772
1,411,41200,74772
1,412,41300,74772
1,413,41400,74772
1,414,41500,74772
1,415,41600,74772
1,416,41700,74772
1,417,41800,74772
1,418,41900,74772
1,419,42000,74772
1,420,42100,74772
1,421,42200,74772
1,422,42300,74772
1,423,42400,74772
1,424,42500,74772
1,425,42600,74772
1,426,42700,74772
1,427,42800,74772
1,428,42900,74772
1,429,43000,74772
1,430,43100,74772
1,431,43200,74772
1,432,43300,74772
1,433,43400,74772
1,434,43500,74772
1,435,43600,74772
1,436,43700,74772
1,437,43800,74772
1,438,43900,74772
1,439,44000,74772
1,440,44100,74772
1,441,44200,74772
1,442,44300,74772
1,443,44400,74772
1,444,44500,74772
1,445,44600,74772
1,446,44700,74772
1,447,44800,74772
1,448,44900,74772
1,449,45000,74772
