run,generation,evaluations,best_fitness
1,0,200,73310
1,1,400,75550
1,2,600,77918
1,3,800,78025
1,4,1000,79126
1,5,1200,79424
1,6,1400,80230
1,7,1600,80911
1,8,1800,80927
1,9,2000,81260
1,10,2200,81449
1,11,2400,82416
1,12,2600,82416
1,13,2800,83014
1,14,3000,83014
1,15,3200,83035
1,16,3400,83295
1,17,3600,83485
1,18,3800,83867
1,19,4000,84352
1,20,4200,84494
1,21,4400,84900
1,22,4600,84900
1,23,4800,85134
1,24,5000,85322
1,25,5200,85340
1,26,5400,85394
1,27,5600,85460
1,28,5800,85553
1,29,6000,85696
1,30,6200,85696
1,31,6400,85905
1,32,6600,85937
1,33,6800,86104
1,34,7000,86110
1,35,7200,86252
1,36,7400,86405
1,37,7600,86425
1,38,7800,86461
1,39,8000,86585
1,40,8200,86612
1,41,8400,86636
1,42,8600,86655
1,43,8800,86745
1,44,9000,86786
1,45,9200,86887
1,46,9400,86957
1,47,9600,86979
1,48,9800,87178
1,49,10000,87191
1,50,10200,87244
1,51,10400,87254
1,52,10600,87326
1,53,10800,87326
1,54,11000,87339
1,55,11200,87339
1,56,11400,87349
1,57,11600,87349
1,58,11800,87358
1,59,12000,87393
1,60,12200,87394
1,61,12400,87401
1,62,12600,87408
1,63,12800,87410
1,64,13000,87416
1,65,13200,87422
1,66,13400,87449
1,67,13600,87449
1,68,13800,87461
1,69,14000,87485
1,70,14200,87490
1,71,14400,87490
1,72,14600,87499
1,73,14800,87504
1,74,15000,87523
1,75,15200,87523
1,76,15400,87533
1,77,15600,87536
1,78,15800,87543
1,79,16000,87567
1,80,16200,87578
1,81,16400,87584
1,82,16600,87632
1,83,16800,87633
1,84,17000,87660
1,85,17200,87664
1,86,17400,87666
1,87,17600,87708
1,88,17800,87724
1,89,18000,87764
1,90,18200,87764
1,91,18400,87775
1,92,18600,87788
1,93,18800,87798
1,94,19000,87798
1,95,19200,87798
1,96,19400,87798
1,97,19600,87798
1,98,19800,87799
1,99,20000,87876
2,0,200,72835
2,1,400,75991
2,2,600,76864
2,3,800,77789
2,4,1000,78881
2,5,1200,79541
2,6,1400,80028
2,7,1600,80456
2,8,1800,81758
2,9,2000,81966
2,10,2200,81966
2,11,2400,82228
2,12,2600,82412
2,13,2800,82563
2,14,3000,82835
2,15,3200,82835
2,16,3400,83076
2,17,3600,83263
2,18,3800,83773
2,19,4000,84159
2,20,4200,84159
2,21,4400,84298
2,22,4600,84537
2,23,4800,84720
2,24,5000,84723
2,25,5200,84818
2,26,5400,84933
2,27,5600,85123
2,28,5800,85230
2,29,6000,85237
2,30,6200,85388
2,31,6400,85422
2,32,6600,85596
2,33,6800,85611
2,34,7000,85768
2,35,7200,85828
2,36,7400,85857
2,37,7600,85857
2,38,7800,86091
2,39,8000,86091
2,40,8200,86106
2,41,8400,86177
2,42,8600,86223
2,43,8800,86223
2,44,9000,86230
2,45,9200,86325
2,46,9400,86335
2,47,9600,86336
2,48,9800,86341
2,49,10000,86421
2,50,10200,86451
2,51,10400,86470
2,52,10600,86470
2,53,10800,86577
2,54,11000,86587
2,55,11200,86598
2,56,11400,86628
2,57,11600,86641
2,58,11800,86643
2,59,12000,86784
2,60,12200,86951
2,61,12400,86965
2,62,12600,86967
2,63,12800,86969
2,64,13000,87011
2,65,13200,87026
2,66,13400,87036
2,67,13600,87062
2,68,13800,87062
2,69,14000,87099
2,70,14200,87138
2,71,14400,87183
2,72,14600,87262
2,73,14800,87280
2,74,15000,87304
2,75,15200,87313
2,76,15400,87322
2,77,15600,87334
2,78,15800,87335
2,79,16000,87339
2,80,16200,87349
2,81,16400,87391
2,82,16600,87409
2,83,16800,87421
2,84,17000,87425
2,85,17200,87534
2,86,17400,87534
2,87,17600,87540
2,88,17800,87555
2,89,18000,87607
2,90,18200,87617
2,91,18400,87622
2,92,18600,87634
2,93,18800,87644
2,94,19000,87644
2,95,19200,87644
2,96,19400,87644
2,97,19600,87671
2,98,19800,87671
2,99,20000,87671
3,0,200,72562
3,1,400,75178
3,2,600,76428
3,3,800,78029
3,4,1000,78449
3,5,1200,79481
3,6,1400,79751
3,7,1600,80568
3,8,1800,81042
3,9,2000,81387
3,10,2200,81583
3,11,2400,81825
3,12,2600,82102
3,13,2800,82190
3,14,3000,82607
3,15,3200,83785
3,16,3400,84107
3,17,3600,84124
3,18,3800,84125
3,19,4000,84265
3,20,4200,84418
3,21,4400,84651
3,22,4600,84682
3,23,4800,84762
3,24,5000,84809
3,25,5200,84818
3,26,5400,85239
3,27,5600,85309
3,28,5800,85327
3,29,6000,85372
3,30,6200,85801
3,31,6400,85801
3,32,6600,85888
3,33,6800,85891
3,34,7000,85942
3,35,7200,86154
3,36,7400,86154
3,37,7600,86164
3,38,7800,86175
3,39,8000,86175
3,40,8200,86198
3,41,8400,86269
3,42,8600,86269
3,43,8800,86269
3,44,9000,86282
3,45,9200,86323
3,46,9400,86323
3,47,9600,86433
3,48,9800,86476
3,49,10000,86584
3,50,10200,86584
3,51,10400,86682
3,52,10600,86782
3,53,10800,86812
3,54,11000,86913
3,55,11200,87077
3,56,11400,87087
3,57,11600,87108
3,58,11800,87111
3,59,12000,87118
3,60,12200,87159
3,61,12400,87159
3,62,12600,87165
3,63,12800,87173
3,64,13000,87227
3,65,13200,87238
3,66,13400,87256
3,67,13600,87351
3,68,13800,87351
3,69,14000,87360
3,70,14200,87373
3,71,14400,87375
3,72,14600,87396
3,73,14800,87409
3,74,15000,87411
3,75,15200,87424
3,76,15400,87519
3,77,15600,87519
3,78,15800,87532
3,79,16000,87541
3,80,16200,87548
3,81,16400,87548
3,82,16600,87559
3,83,16800,87591
3,84,17000,87599
3,85,17200,87605
3,86,17400,87610
3,87,17600,87610
3,88,17800,87613
3,89,18000,87614
3,90,18200,87614
3,91,18400,87615
3,92,18600,87615
3,93,18800,87618
3,94,19000,87621
3,95,19200,87623
3,96,19400,87627
3,97,19600,87628
3,98,19800,87642
3,99,20000,87646
4,0,200,72876
4,1,400,75800
4,2,600,77988
4,3,800,78437
4,4,1000,79609
4,5,1200,81169
4,6,1400,81292
4,7,1600,81883
4,8,1800,82198
4,9,2000,82394
4,10,2200,82761
4,11,2400,83282
4,12,2600,83343
4,13,2800,83554
4,14,3000,84122
4,15,3200,84220
4,16,3400,84395
4,17,3600,84455
4,18,3800,84727
4,19,4000,84872
4,20,4200,84872
4,21,4400,85371
4,22,4600,85393
4,23,4800,85434
4,24,5000,85740
4,25,5200,85748
4,26,5400,85769
4,27,5600,85773
4,28,5800,85806
4,29,6000,85931
4,30,6200,86014
4,31,6400,86050
4,32,6600,86086
4,33,6800,86086
4,34,7000,86349
4,35,7200,86360
4,36,7400,86501
4,37,7600,86511
4,38,7800,86517
4,39,8000,86575
