run,generation,evaluations,best_fitness
1,0,50000,1001518
1,1,100000,1144591
1,2,150000,1294709
1,3,200000,1430577
1,4,250000,1574159
1,5,300000,1666751
1,6,350000,1745135
1,7,400000,1796231
1,8,450000,1840327
1,9,500000,1868237
1,10,550000,1888041
1,11,600000,1901758
1,12,650000,1918017
1,13,700000,1926491
1,14,750000,1933094
1,15,800000,1939834
1,16,850000,1945553
1,17,900000,1948312
1,18,950000,1952379
1,19,1000000,1954802
1,20,1050000,1958966
1,21,1100000,1961891
1,22,1150000,1962490
1,23,1200000,1966040
1,24,1250000,1966958
1,25,1300000,1967995
1,26,1350000,1969726
1,27,1400000,1971209
1,28,1450000,1972588
1,29,1500000,1975002
1,30,1550000,1975448
1,31,1600000,1977226
1,32,1650000,1978312
1,33,1700000,1978690
1,34,1750000,1979517
1,35,1800000,1980377
1,36,1850000,1980769
1,37,1900000,1981310
1,38,1950000,1981856
1,39,2000000,1982573
1,40,2050000,1983207
1,41,2100000,1983820
1,42,2150000,1984370
1,43,2200000,1985994
1,44,2250000,1986096
1,45,2300000,1986307
1,46,2350000,1986836
1,47,2400000,1987512
1,48,2450000,1987573
1,49,2500000,1988048
1,50,2550000,1988388
1,51,2600000,1988883
1,52,2650000,1989302
1,53,2700000,1989595
1,54,2750000,1990079
1,55,2800000,1990372
1,56,2850000,1990554
1,57,2900000,1990854
1,58,2950000,1991390
1,59,3000000,1991483
1,60,3050000,1991662
1,61,3100000,1991771
1,62,3150000,1991919
1,63,3200000,1992136
1,64,3250000,1992177
1,65,3300000,1992220
1,66,3350000,1992337
1,67,3400000,1992408
1,68,3450000,1992473
1,69,3500000,1992496
1,70,3550000,1992549
1,71,3600000,1992628
1,72,3650000,1992688
1,73,3700000,1992727
1,74,3750000,1992837
1,75,3800000,1992894
1,76,3850000,1992944
1,77,3900000,1992973
1,78,3950000,1993002
1,79,4000000,1993037
1,80,4050000,1993112
1,81,4100000,1993163
1,82,4150000,1993173
1,83,4200000,1993215
1,84,4250000,1993247
1,85,4300000,1993287
1,86,4350000,1993310
1,87,4400000,1993325
1,88,4450000,1993337
1,89,4500000,1993342
1,90,4550000,1993353
1,91,4600000,1993368
1,92,4650000,1993381
1,93,4700000,1993398
1,94,4750000,1993408
1,95,4800000,1993418
1,96,4850000,1993429
1,97,4900000,1993438
1,98,4950000,1993438
1,99,5000000,1993438
1,100,5050000,1993449
1,101,5100000,1993453
1,102,5150000,1993453
1,103,5200000,1993467
1,104,5250000,1993475
1,105,5300000,1993479
1,106,5350000,1993492
1,107,5400000,1993492
1,108,5450000,1993492
1,109,5500000,1993492
1,110,5550000,1993492
1,111,5600000,1993492
1,112,5650000,1993492
1,113,5700000,1993492
1,114,5750000,1993492
1,115,5800000,1993492
1,116,5850000,1993492
1,117,5900000,1993492
1,118,5950000,1993492
1,119,6000000,1993492
1,120,6050000,1993492
1,121,6100000,1993492
1,122,6150000,1993492
1,123,6200000,1993492
1,124,6250000,1993492
1,125,6300000,1993492
1,126,6350000,1993492
1,127,6400000,1993492
1,128,6450000,1993492
1,129,6500000,1993492
1,130,6550000,1993492
1,131,6600000,1993492
1,132,6650000,1993492
1,133,6700000,1993492
1,134,6750000,1993492
1,135,6800000,1993492
1,136,6850000,1993492
1,137,6900000,1993492
1,138,6950000,1993492
1,139,7000000,1993492
1,140,7050000,1993492
1,141,7100000,1993492
1,142,7150000,1993492
1,143,7200000,1993492
1,144,7250000,1993492
1,145,7300000,1993492
1,146,7350000,1993492
1,147,7400000,1993492
1,148,7450000,1993492
1,149,7500000,1993492
1,150,7550000,1993492
1,151,7600000,1993492
1,152,7650000,1993492
1,153,7700000,1993492
1,154,7750000,1993492
1,155,7800000,1993492
1,156,7850000,1993492
1,157,7900000,1993492
1,158,7950000,1993492
1,159,8000000,1993492
1,160,8050000,1993492
1,161,8100000,1993492
1,162,8150000,1993492
1,163,8200000,1993492
1,164,8250000,1993492
1,165,8300000,1993492
1,166,8350000,1993492
1,167,8400000,1993492
1,168,8450000,1993492
1,169,8500000,1993492
1,170,8550000,1993492
1,171,8600000,1993492
1,172,8650000,1993492
1,173,8700000,1993492
1,174,8750000,1993492
1,175,8800000,1993492
1,176,8850000,1993492
1,177,8900000,1993492
1,178,8950000,1993492
1,179,9000000,1993492
1,180,9050000,1993492
1,181,9100000,1993492
1,182,9150000,1993492
1,183,9200000,1993492
1,184,9250000,1993492
1,185,9300000,1993492
1,186,9350000,1993492
